applicant_id,business_type,years_in_operation,annual_revenue,credit_score,existing_loans,repayment_history,monthly_cashflow,loan_amount_requested,collateral_value,debt_to_income_ratio,default_flag
4568,Trading,17,92578.05234788916,714,1,Good,1883.0756464481026,45737.53796981349,81359.82599164157,0.33859628743007325,0
4569,Trading,27,33984.71230388249,877,0,Good,560.0638363799565,6048.884378238884,8428.214150314483,0.5523879293245374,0
4570,Manufacturing,11,24665.663288189313,609,3,Good,184.00717196901374,13456.132551146102,15581.257110912222,0.11606833608287843,1
4571,Services,8,19751.86988735802,301,0,Average,176.17820820202942,3768.279149543094,6357.24219819876,0.745108955904605,1
4572,Trading,1,18988.03334979924,616,3,Good,379.1012228738877,5913.221397418149,11733.43411918336,0.6441821920251812,0
4573,Trading,13,44369.944344192714,808,0,Good,348.2949621421834,16132.623878238865,12635.395156892802,0.2830228127929251,0
4574,Trading,21,16409.940444506217,871,4,Good,188.9624831856282,4216.253241724766,2428.981396389135,0.12884807080806251,0
4575,Trading,4,31137.004507927282,667,0,Good,314.2813828097681,10905.069480726288,13025.909842915595,0.3196647893378599,0
4576,Trading,7,17871.154826583952,854,3,Good,220.42247573001902,8206.044609460127,7640.60026584623,0.6028643174311598,1
4577,Services,14,70551.2008996272,525,2,Good,572.1469420738614,32257.956286584533,48391.04106004702,0.11216230827963863,0
4578,Services,5,34384.91069515486,779,3,Good,526.289958686357,19294.79567304482,23952.31889821869,0.16028704269737473,0
4579,Services,24,46505.88249346658,362,2,Good,375.60552433622564,24696.738016218962,30833.986785676552,0.4274778544576003,1
4580,Services,28,15511.766364119481,579,4,Good,220.29328545374156,9191.540450180339,9490.017742801661,0.24079931790507764,1
4581,Manufacturing,11,41559.51052280461,313,3,Good,420.97658494291784,16527.796817596834,13486.840435392647,0.605448036757065,1
4582,Services,17,18259.73323456441,327,0,Average,152.61367320798988,5482.61878688724,4496.742292484529,0.2397272649187735,1
4583,Trading,5,23529.750880697997,441,4,Good,370.5946080041106,5177.699497220943,5594.273174940074,0.8948918975804827,1
4584,Services,20,58748.9525182977,889,3,Good,1189.9010673850744,13041.367729968382,19858.7905896405,0.4486503049703394,0
4585,Manufacturing,3,11782.079456479654,772,4,Good,219.80950657038278,2067.30721766681,2079.1399740971565,0.21865334390012603,0
4586,Trading,5,24883.212014539593,823,2,Good,139.69244143448162,11529.225391085472,11402.699967879194,0.15906719370128491,0
4587,Services,26,28646.97566418112,483,4,Good,336.3220774621122,12235.72915039054,13918.152592620469,0.4364482856150013,1
4588,Services,15,30091.638711609678,616,0,Good,473.83294669372196,7406.969544530352,14712.405702189739,0.7472737595207966,0
4589,Services,19,16806.63964274686,660,3,Average,227.62236023701618,9177.580565046152,5844.773946219687,0.451068073740782,1
4590,Trading,16,77015.22899876627,744,2,Average,1253.2390848086463,28968.7525782278,27287.94862620369,0.21286420077882165,0
4591,Trading,8,10127.814906534932,595,4,Good,206.7965005738494,1362.2874673169183,1277.8299415607164,0.49096722203255494,0
4592,Manufacturing,13,52856.2494528823,703,1,Good,521.754442049229,6909.657653965725,13555.028969370995,0.369896505838815,0
4593,Trading,16,45662.80558595417,562,2,Good,776.9322098459381,7835.4394905943145,8703.347616865658,0.5014948533599325,0
4594,Trading,3,68908.39368603118,676,2,Average,395.1566966335237,14169.749037563006,19135.64955367761,0.4129097895418671,0
4595,Services,1,8493.561974882956,884,0,Good,158.51085025187558,4618.108226611455,3681.5394430193064,0.6183112842749217,0
4596,Trading,9,13078.188313373461,367,0,Good,224.16717555240717,6398.166078939308,3321.048141334715,0.7428996582563573,1
4597,Services,9,53915.098350798144,770,4,Good,692.7797729566969,10829.498232501162,10925.925414342833,0.8091625554845475,0
4598,Services,22,7142.202686175526,346,1,Poor,127.49230210817448,1601.6116414869139,2336.030007727727,0.6930320929876845,1
4599,Trading,26,8401.15654578414,357,2,Good,128.34495095203974,3514.9935880617086,5403.637310557273,0.38401840375466184,1
4600,Manufacturing,17,16432.483038963528,323,4,Good,219.7094827150177,8803.892360789157,14357.50870216889,0.45876642220161723,1
4601,Manufacturing,24,24715.7574628964,589,1,Average,492.6676429701147,6385.675846125214,11436.71648911198,0.6134123694483986,0
4602,Trading,2,57258.70969119601,743,4,Good,362.8915944411391,20770.498842618385,13987.571822268083,0.2758628123679538,1
4603,Manufacturing,9,19709.19290966576,702,2,Good,408.29816042655995,10745.230726520489,6707.053944415569,0.6614102551835321,0
4604,Services,24,15291.56290499423,323,4,Average,103.07351300754131,7421.2383629122705,12479.020880534734,0.6198318100396045,1
4605,Services,19,26551.299281203832,363,0,Poor,323.11867491047013,14490.497147632192,16716.6288768082,0.6251896959376074,1
4606,Trading,13,29195.150333003636,538,0,Average,234.24777375313707,6978.718969958047,13403.851685761209,0.3666615426691349,0
4607,Manufacturing,5,28702.62592773598,582,3,Good,249.67153744218547,12786.074787881094,24488.23642081521,0.5812534920544226,1
4608,Manufacturing,9,19795.467478082905,741,1,Average,290.9379350667079,3108.0130447275515,2214.3914109641287,0.25818555788220515,0
4609,Services,13,6815.456535229329,599,2,Poor,32.34049338836278,2781.4145898544652,4274.581273226903,0.25175677996587104,1
4610,Trading,1,12700.928836901297,392,1,Good,252.0598349809727,3200.7962356383005,1922.5933681032645,0.7148166361827359,1
4611,Manufacturing,25,51645.72234919275,876,0,Good,455.8786193478235,23278.8010114799,25725.753032617715,0.4036482772355898,0
4612,Trading,15,24642.832410995565,674,2,Poor,214.61137393919137,4212.3789037893885,7424.591899358846,0.5356790521282022,1
4613,Manufacturing,4,18151.10516614207,609,3,Good,336.8735395166914,7855.619246650888,9359.49336889465,0.3341937436397056,0
4614,Services,4,43083.74802627747,466,0,Good,728.7157758766732,19571.20475039185,10772.385452962275,0.28868401546459854,0
4615,Services,20,11180.539714888419,306,0,Good,171.75581092483347,5909.78908510332,5085.331935509086,0.7238934124009991,1
4616,Trading,10,19240.854189391037,342,1,Good,127.1045859129906,8534.055671434407,5372.66309090909,0.7353449153964916,1
4617,Services,28,23924.42166277983,639,4,Average,406.5623387052021,8647.054941074775,9618.576966671948,0.7690281324156647,1
4618,Manufacturing,25,16901.767783644693,452,1,Good,172.05050043553834,8317.018953071021,12850.198269333321,0.7835561959475138,1
4619,Services,6,23399.21359526156,342,0,Good,485.1002691265167,5667.677689718628,8447.878251404745,0.42910370366087963,0
4620,Trading,27,19680.50126662466,500,1,Average,302.17754729584135,8634.490139185606,13628.765512978247,0.7471738480395349,1
4621,Trading,24,9512.806014042633,847,4,Average,172.1648361568255,4397.426458178956,4730.417233528976,0.3767475217545113,0
4622,Trading,12,24560.303240909718,525,3,Average,402.7010847871776,7276.4957906955615,6533.706722486171,0.1420144167857969,1
4623,Manufacturing,20,9926.755089066062,820,2,Good,139.6757877537807,5901.289715418392,3454.6060062057177,0.6514700234214827,1
4624,Manufacturing,16,24327.655656646846,638,0,Good,391.80462004957695,6764.179545452829,12935.566961935327,0.25916753461652897,0
4625,Manufacturing,3,50235.71437660146,634,1,Good,709.5659262384856,7145.808564193884,4840.716560118491,0.4611776498333222,0
4626,Manufacturing,14,18608.729575849247,480,0,Good,93.41538536658028,4684.509288465386,3594.7342869769914,0.23109551928563993,0
4627,Manufacturing,1,10906.45529717493,832,2,Good,108.25077520029046,1632.8988805548504,877.6851103836359,0.4132290177943901,0
4628,Services,10,20410.552226004955,571,1,Average,192.68157247919382,5503.747836029103,5370.294805789257,0.8078930394452455,1
4629,Manufacturing,15,13370.650667642909,493,3,Good,214.815816968381,2191.936892670527,3788.2597712025354,0.5905217407785367,1
4630,Manufacturing,7,31467.338113131984,837,2,Good,433.2911908418607,10062.229898096783,10045.829452523485,0.2185112832338895,0
4631,Services,4,20154.981375478976,780,4,Average,289.05226320378057,9855.538697090296,14773.19715247109,0.6804009269979113,1
4632,Manufacturing,14,61442.55492352707,397,4,Good,1123.3558509004924,8216.192239521695,16007.745903980009,0.7782747627763121,1
4633,Trading,24,44258.10322529288,729,0,Good,571.8937230850029,16886.854668720032,31051.47909698614,0.2331140828000991,1
4634,Manufacturing,16,20093.500776576686,811,4,Good,156.8221379659522,2449.6748732470014,1886.1473154071869,0.6952772821156032,0
4635,Manufacturing,14,33838.87067867992,626,1,Good,148.0110380950636,18350.974707048754,19063.194492219667,0.5393000982250401,0
4636,Trading,3,17397.088689396904,877,4,Poor,118.7344151372448,9754.396674317719,15867.58190225179,0.5834110645865698,1
4637,Trading,17,22479.838753594646,715,3,Average,105.12287884632558,7782.046341946157,15303.300688221441,0.8512199204673396,1
4638,Trading,21,17732.235594677644,410,1,Good,143.94583142522657,8593.317669155866,13525.043373343491,0.12924857448380217,0
4639,Trading,14,34887.1405931026,511,0,Good,514.583690544957,13831.197638357653,12148.200646563313,0.6110316177891336,0
4640,Manufacturing,18,52041.30275440597,870,0,Good,348.17275712791314,14068.400260815508,9837.104627005541,0.16519405052484837,0
4641,Trading,3,35567.547866395405,329,4,Average,196.76158937867348,7916.283314030764,9837.878197941296,0.7316689570795952,1
4642,Trading,22,38298.34492433663,566,4,Poor,779.2785010494824,18356.316610614802,14490.972623558451,0.8169069549599769,1
4643,Services,19,38323.55742055002,649,0,Good,796.4306047076386,12071.541522478616,10157.26297347176,0.1692238053276124,1
4644,Trading,3,30661.208057693286,813,1,Poor,453.2868743691942,17173.93222029934,24930.499235704978,0.12067151846890001,0
4645,Trading,12,11119.196460795805,513,2,Good,66.44950292139045,6536.374865135843,8315.922721397941,0.8645349723130953,1
4646,Services,22,61119.29637896661,550,0,Good,1091.509784821804,12541.45563376681,8541.231838996373,0.8412211488186174,1
4647,Services,5,65032.764819358395,842,3,Good,855.4124747306352,24747.025465145176,18078.126925785342,0.8389979229828866,1
4648,Manufacturing,10,19142.614185825903,618,1,Average,137.85030486096494,7053.423928310759,3732.330489691937,0.8517481262837083,1
4649,Services,9,17633.94912992138,482,2,Good,242.6702362705036,9417.40049634268,7811.637897271055,0.5000775353686847,1
4650,Manufacturing,1,31807.16925882189,488,2,Average,153.4071029238079,14169.854712213988,25944.575205822584,0.8815196854119214,1
4651,Services,13,30653.05778872668,426,1,Good,624.5412930692119,12374.294681800005,20906.98981882605,0.8138499891995149,1
4652,Services,3,19512.925258585852,595,0,Average,349.92057276004317,8576.173313015779,9623.948866244886,0.17813055693822266,1
4653,Manufacturing,19,10404.405556645092,322,2,Good,88.57216996945034,3066.477546197404,4945.925165597461,0.7501672222397683,1
4654,Services,11,26460.827596565345,829,3,Good,294.9993709017487,15351.136592961726,17046.72937023987,0.6699553486338825,1
4655,Manufacturing,16,30664.53097766629,378,1,Good,329.7886390606238,3949.984703122966,6668.190610806067,0.20727840481466844,0
4656,Services,6,34046.84634126587,845,4,Average,630.7145214129742,3900.559685787636,3014.8165485110644,0.6903383949080654,0
4657,Trading,24,27162.039296611467,769,0,Average,273.71837280751015,8360.336303459175,6092.812780830416,0.4879381418045985,0
4658,Services,3,18719.68477566186,604,1,Good,92.96824647486108,3318.7749819810583,2047.3884924650176,0.783059110363473,1
4659,Manufacturing,19,39990.660714755584,747,3,Good,309.7202355071656,14892.528503311069,12847.926028355436,0.7550375534819072,1
4660,Services,6,22914.131574535884,498,2,Average,177.8020731378031,2394.640218376029,1722.882210394029,0.8538646598444803,1
4661,Manufacturing,8,16664.67004692084,490,0,Good,333.0826061930556,5496.699555023587,9333.18729685614,0.16022329431860627,1
4662,Manufacturing,22,19763.814037582968,531,0,Poor,386.73000174796323,4890.798516722251,4205.879037680212,0.6681963141261182,1
4663,Trading,13,7726.556580140163,873,1,Poor,70.9031697431705,1554.4299917100877,1980.827877132515,0.4016583245807411,0
4664,Trading,12,19744.986805845056,853,1,Good,83.18138427692557,6364.29830925418,10401.14554046574,0.7207949197587374,1
4665,Manufacturing,10,33291.65060425154,323,3,Average,425.5769523771811,17553.83779092875,26604.801514941028,0.5820499170217669,1
4666,Services,3,27007.498084962994,760,4,Average,471.3888364079407,11551.035148178744,9320.34960608716,0.4964644939651739,1
4667,Manufacturing,4,54852.25098516839,482,1,Good,474.1108438650586,9871.804859053653,6077.159775493429,0.10338770264843813,0
4668,Manufacturing,1,18811.33798963293,732,1,Good,216.03066772923788,6573.368659002772,12276.702426723909,0.5857350597039004,0
4669,Services,13,29507.15035379912,382,1,Good,207.92174378522648,16696.19492698076,23925.49052187636,0.4363042981781237,1
4670,Services,24,35441.69056604453,392,3,Poor,341.06440794155014,11327.604183064299,17669.31298186352,0.36602188828864385,1
4671,Services,4,89833.58705081623,577,2,Average,1510.4814009086695,30118.786645908353,32498.805372865514,0.8910162879327306,1
4672,Services,22,24025.217687477183,384,4,Good,271.59758794295357,13710.68311760057,11824.23413011055,0.6602931243474109,1
4673,Manufacturing,11,11772.101043373477,872,3,Good,136.80571378961824,1976.5839306392215,2561.5068987124655,0.5319078221905392,0
4674,Manufacturing,19,36634.92326510925,507,1,Good,634.7315800499478,17127.586534076927,10564.685911009674,0.7949780966807823,1
4675,Trading,11,67469.87045499876,880,2,Average,1139.085661637769,16839.177499453297,28626.006744417027,0.2816785935232149,0
4676,Manufacturing,12,18150.815573527605,743,1,Good,132.24466257127534,9673.401460057168,14333.635620301093,0.5959262162640286,0
4677,Services,11,36484.723698832444,669,3,Average,404.5378608417049,4640.17249372334,7621.255886001648,0.7887395690040715,1
4678,Trading,6,46038.6634920819,775,0,Good,843.1657691171868,27402.248608405014,37099.66676053493,0.1988685002582667,1
4679,Services,12,40547.902274564,803,1,Good,477.6121746918589,19637.527886174543,26841.824320675074,0.2888712761245899,0
4680,Manufacturing,27,23749.93597059361,530,2,Good,360.90540566404684,5751.438661878928,8055.255005980489,0.1661057656041841,0
4681,Trading,9,14485.67841895926,659,4,Good,134.22481513371397,6959.324741427681,11665.488731308596,0.8939547272551264,0
4682,Services,25,20978.057116255295,862,0,Average,108.2322864212051,11778.861933355547,9871.606350747956,0.5647302550323189,1
4683,Trading,10,29003.16591017861,318,1,Average,200.55642413174655,4537.79750621244,6907.880827698481,0.4915886286815247,1
4684,Trading,3,37984.50203957942,508,1,Poor,412.588225949328,21149.359877936084,28108.73638890619,0.3707481536488036,1
4685,Manufacturing,3,26913.06213067076,430,2,Average,270.6857604807029,7538.004527455422,9367.188983820077,0.4595601435702884,1
4686,Services,20,17536.772132828763,683,0,Good,334.84734946790934,1810.314897199889,2373.974236901511,0.7206856520564786,0
4687,Trading,28,30737.165183320445,391,0,Poor,407.58642410200986,4801.467488059106,4361.1738591460835,0.8333742417156886,1
4688,Trading,23,36903.10750261054,842,0,Average,539.4959985909808,20016.133500895005,11121.383265717932,0.18395616011366328,1
4689,Services,16,27660.64804349547,661,1,Good,432.74286992873164,16356.660464268396,26804.410946068787,0.33970353970020944,0
4690,Trading,3,13336.870960542787,423,0,Good,173.74073621790697,7304.417598871171,13690.379811638888,0.2513024561882308,0
4691,Trading,10,19754.890880085848,572,1,Poor,335.7164822464792,6336.74307879182,7738.074971145703,0.44838866191706767,1
4692,Trading,24,38897.78028310596,654,1,Average,669.755260832302,22588.13751339971,39684.03053194035,0.5243873224986253,0
4693,Services,11,9606.443159291162,399,0,Average,96.28633591209113,2914.836068418344,3885.1402534670115,0.6770239685218262,1
4694,Services,8,6273.521925704696,600,3,Good,35.004700013899125,983.9895842649191,1865.106336622734,0.8005265489652107,1
4695,Services,6,54439.741591409125,502,4,Average,1121.7800784409817,14724.357639505914,18591.360913321776,0.533703842111688,1
4696,Services,20,29936.961095717405,320,4,Good,445.3725197461801,17938.543875328043,14481.411072831239,0.4910148701544553,1
4697,Manufacturing,11,31698.923538477673,497,3,Good,506.61012138365277,13090.793191276029,23631.142093815004,0.5606023399140424,1
4698,Trading,28,11543.86973096698,411,0,Average,193.68612596590458,3116.8373851741167,5299.894258158812,0.8107281631992331,1
4699,Services,27,34286.83835480695,448,1,Average,493.1381224362019,14129.247740032979,15500.012282528027,0.6188367494992537,1
4700,Trading,21,25981.738699959078,680,2,Good,312.17122681425116,8173.021365074398,14407.95225290766,0.7298979245331042,0
4701,Trading,12,8513.457734240463,482,3,Good,175.18847096374725,1062.260695493367,545.551289917874,0.6755946431276092,1
4702,Manufacturing,16,51770.203905262926,636,4,Good,843.5587244794248,10383.229606658277,17647.55303954154,0.8388069666501657,1
4703,Services,18,24226.685086916692,637,4,Good,442.4797141519437,2655.6727474167565,4068.650637560996,0.7535500282668147,0
4704,Services,13,17367.390546632872,599,1,Good,199.63102546025365,3949.27707573232,4223.819561186607,0.3729633305604303,0
4705,Trading,22,17556.967390354814,521,4,Good,337.9065149108621,8247.956319672065,13917.426157787488,0.7834948821651363,1
4706,Services,3,6573.928360333227,708,4,Good,107.6098442787476,1292.8241311710158,892.0393666393318,0.47395671893192265,0
4707,Trading,15,31445.21045583843,417,1,Average,522.0575716752147,11446.94302960069,9214.550242306956,0.7777781398496794,1
4708,Trading,22,25773.81477579135,473,0,Good,144.73339113562233,11618.883624718437,15108.848241714193,0.8245969330663914,1
4709,Manufacturing,28,19605.23537656704,518,4,Good,283.4448814898396,7339.047507702069,13368.364425184242,0.6482155234941018,1
4710,Manufacturing,21,47433.83750781423,675,0,Poor,462.6512584800826,5107.925557356763,3550.8130004944996,0.6751064617003912,1
4711,Manufacturing,14,9601.595759619873,618,2,Average,147.06470829788066,2704.4909394602078,3641.3347597969796,0.2128866969187202,1
4712,Trading,18,15397.131644135412,888,0,Good,209.96917256843548,4939.634644237087,8050.110485446593,0.3590759731455781,0
4713,Services,28,13226.729816387611,387,1,Good,79.62260029650055,3589.4259632477065,5797.031369863981,0.5461859962113936,1
4714,Manufacturing,29,18633.624791914466,377,1,Average,242.2333156832758,6952.799594686656,10025.531655187318,0.1028121161378519,1
4715,Services,14,22936.435962253392,740,1,Good,268.0728216645786,8178.601870889132,15632.429139643773,0.7778223285899644,0
4716,Manufacturing,5,28509.941052217462,500,4,Average,487.7307241647458,5523.09176543799,6755.877307533143,0.39558361764266475,1
4717,Manufacturing,21,17886.75776056937,875,3,Good,224.3709739090134,8513.864466056395,15498.357829013317,0.6787186312007911,1
4718,Trading,14,13011.470049127623,714,4,Poor,158.558244079588,2349.6354247949735,3358.5122723562768,0.7154380982963914,1
4719,Manufacturing,25,60572.97829329275,303,0,Average,978.74926639419,19957.7475337506,32056.13445339943,0.5384664407269419,1
4720,Manufacturing,27,93618.57700732481,382,2,Good,1433.2815188712193,44763.82560083992,53593.41310253177,0.7321812287483671,1
4721,Trading,8,24003.909769609167,792,2,Good,496.8226741951928,10768.90148153924,8092.064974813231,0.6459262707103881,1
4722,Services,28,13987.673826082684,305,2,Good,140.33196727919278,4421.404976404889,2934.2350491782713,0.38787562945568504,0
4723,Manufacturing,28,53384.32692685565,646,2,Good,834.8922306819716,26396.42521852613,40214.83827763704,0.7529248220369494,0
4724,Trading,23,9245.994745081312,833,3,Good,64.29950691210836,4224.3003514841885,4497.672945853124,0.6088443682037754,1
4725,Manufacturing,15,18018.170594613908,750,2,Good,316.6875937707719,5266.13393809931,7115.7277354514235,0.22816379577862503,0
4726,Trading,28,14506.176006265865,444,4,Good,250.5109295331223,7945.854952089694,12864.927144109979,0.7182592897880227,1
4727,Services,29,10984.919644041194,301,2,Average,178.65519687890728,1878.1989331453854,3154.853123471684,0.6409496101943266,0
4728,Services,15,18619.886593669053,587,1,Good,114.52805650751435,5199.436883714178,6574.638508051784,0.3277207745015878,0
4729,Trading,19,13114.80144295586,524,0,Average,270.50252569606874,5887.297785946474,5721.002791830021,0.7735825032931365,1
4730,Trading,26,22194.342177049944,736,4,Average,441.1534636121022,11907.01434676465,19811.133515563943,0.39920601565732455,0
4731,Trading,20,22388.58031773986,513,3,Poor,231.38279920225222,5849.909124405383,6569.552717096164,0.5421914327694898,1
4732,Services,6,15171.909925287147,465,4,Average,209.19936797409514,5774.750558549766,11001.454977876847,0.37452768511314743,1
4733,Manufacturing,19,17635.90193645596,672,1,Poor,334.75498203550967,1867.9925271302013,3244.4378326600704,0.6794935268061756,1
4734,Services,27,19177.454423274103,806,2,Poor,238.00626983119025,5473.655849305628,8869.375603559793,0.564937734780644,0
4735,Trading,25,35807.32056969858,875,2,Good,506.77106549043026,9505.67999282303,8192.624283710682,0.47623445717305535,0
4736,Trading,8,20149.653261514537,632,3,Good,286.54246267375953,10502.71364972924,10966.335031391618,0.11625553961201636,0
4737,Services,6,36127.91248083057,511,0,Good,541.4700795468041,4949.102949343421,8777.091038438975,0.5857476577294812,1
4738,Trading,20,31303.581350696095,588,2,Good,430.6852941118763,4102.562415633597,2193.6797123382803,0.5978817035843061,0
4739,Services,23,31036.475417018584,465,3,Good,339.3032791668865,9973.603004441995,16677.89005321957,0.2449882834766995,1
4740,Trading,29,50650.662128010576,425,2,Average,666.4608760841161,15382.327613510017,17016.351335732375,0.3658473600864133,1
4741,Manufacturing,15,11252.72355547351,456,4,Good,210.32140802611298,2034.2669735701895,3456.2676272530166,0.8030303288516768,1
4742,Manufacturing,27,16582.28334800196,872,3,Good,307.9062892819297,3841.652364646757,5103.972642018169,0.5393326075673908,0
4743,Trading,3,63448.211181727034,331,3,Good,1081.3116414967224,37250.26987791668,48060.6726115585,0.4480637643837521,1
4744,Services,10,18875.31192194124,573,3,Poor,208.92063717332294,6730.77167976498,10448.762608220635,0.8487693908932125,1
4745,Manufacturing,15,4068.0774102530586,600,2,Good,70.24027559864875,585.5043012734405,1000.9200453888244,0.7495564094369602,0
4746,Services,24,19500.960390058088,320,3,Poor,207.31352268486222,2435.1514455977413,3750.5768943409753,0.17797759255126816,1
4747,Trading,16,23883.99188973697,823,4,Good,363.86015594287534,2889.2210591117537,3397.930425618623,0.7871418970870395,1
4748,Services,17,4581.272740952232,575,0,Average,62.41435421244945,1349.2284377471353,1323.9359563354767,0.21978844847972676,0
4749,Manufacturing,19,49038.51966768729,306,0,Good,449.53992413765826,26128.149253103995,46206.19015847358,0.23984186828732357,1
4750,Services,11,14353.836274768943,754,1,Good,168.14999550087293,7413.1578331270275,9497.488946428126,0.16027803722337206,0
4751,Services,16,26826.295722077582,429,4,Poor,483.03506735361157,7617.144203969554,12760.172385129097,0.485080874884872,1
4752,Trading,5,19233.543150247184,598,4,Good,372.7309384805738,9370.809033119787,18681.42153224209,0.6157514529915691,1
4753,Trading,5,10167.881397156756,396,3,Good,77.15649872074697,4841.17468578144,7096.34572402149,0.7029723688023914,1
4754,Trading,26,11587.64958799653,576,1,Good,136.38949583528859,3957.155938373731,3630.766915442236,0.12138021241589741,0
4755,Manufacturing,14,12568.516784262867,584,4,Average,143.17751799651384,3798.128236480629,6830.3066018077825,0.24228906371079859,1
4756,Manufacturing,18,42251.83845262325,472,4,Poor,520.4125825276896,8039.439429247393,7319.986548753178,0.5969781539263921,1
4757,Trading,26,20160.430722085985,631,4,Average,412.1550298720559,4826.114661864907,4298.144727972745,0.5204668160118698,1
4758,Trading,8,16104.92959398422,504,2,Good,206.34240083376486,4337.826035686652,2650.0019244219334,0.14108312044273613,0
4759,Manufacturing,5,12572.09120426191,402,4,Good,226.31371052728775,6365.990522667383,3933.1893405252536,0.8483279532953808,1
4760,Manufacturing,7,45147.497588634964,659,2,Good,687.6995307286008,16996.971196984523,30483.76277807391,0.7068083165745875,1
4761,Manufacturing,16,53025.10520601361,430,4,Average,315.6680857024738,10629.267484039088,8993.362340648131,0.38703704362738955,0
4762,Manufacturing,23,44839.57231981961,338,0,Good,706.7141087062296,6632.391775752449,4397.489789766272,0.5291186759374847,0
4763,Trading,14,29598.00985704451,606,2,Average,442.5194333182614,10309.931417884585,10607.702762317005,0.399404800186309,0
4764,Manufacturing,5,26210.04531201754,819,2,Good,440.53359043029053,11353.098689541142,17827.95432619658,0.4642314368070536,0
4765,Trading,24,10619.394830367923,345,3,Good,57.42411588600484,5409.963685582053,5461.069358996136,0.5769473180637195,1
4766,Services,9,19005.971989017864,493,4,Good,155.6296287108171,9477.467333091157,9135.521266470047,0.4187739329073507,0
4767,Services,4,14613.24923440243,817,1,Good,248.2519944195554,7483.121384989217,9219.943339034246,0.5965742525577762,0
4768,Manufacturing,4,7366.461403042709,869,1,Average,76.19572684260265,2386.171249178397,1268.9663843684357,0.4721174532541259,1
4769,Services,16,41532.27237090033,468,1,Good,803.5241514673136,22129.588934924977,27365.675599358037,0.6258087886168173,1
4770,Services,24,14508.675098507447,421,1,Good,185.63134244085413,4676.2058396016055,9282.402017956181,0.3097772145222093,1
4771,Services,17,45141.85502532219,548,0,Good,188.86384118368443,8308.838965655692,14116.907680087756,0.236953681989632,1
4772,Manufacturing,15,37385.86012741159,506,1,Good,591.2174765625992,11166.755449965283,6764.124748684674,0.11086582129150893,0
4773,Manufacturing,4,30761.856802248003,414,3,Good,391.4261559611446,8306.087051661309,12311.56243206464,0.5815841108320695,1
4774,Services,6,31816.18632046249,538,1,Average,300.71299478276575,9420.404235752065,11225.997286597409,0.8846249643768697,1
4775,Trading,16,15226.790232999252,865,3,Good,68.63239641752493,6537.007704269557,11370.29372627604,0.43630983434186277,0
4776,Services,29,67151.73845696864,375,2,Good,502.23482722289486,28771.716909448653,18638.011036398788,0.27010251373539135,0
4777,Manufacturing,4,22603.84398370908,468,4,Average,155.06007857526825,4802.203826279301,4077.5186927922073,0.110487144729702,1
4778,Manufacturing,6,26401.048679959593,347,1,Average,366.470380169047,6810.554032757553,11487.440628720276,0.5102271546691367,1
4779,Manufacturing,5,14921.437254667255,369,3,Good,253.55352241249946,5933.91909490062,10525.57979868724,0.8941636846443625,1
4780,Services,16,12598.094401601556,807,3,Poor,101.75195644402615,1789.7385840103268,2315.874567986755,0.8870202825933915,1
4781,Trading,25,29330.335634324623,454,4,Poor,463.2839602551346,13032.409570623662,6901.254369528745,0.1810822666547418,1
4782,Manufacturing,16,25097.112974376192,858,2,Good,480.95448862722225,4754.551495368672,8751.096897700283,0.7531256175185193,0
4783,Manufacturing,10,13716.963814328028,760,1,Average,199.2585652642884,7206.283326177858,7740.613662294842,0.2386564468792609,0
4784,Services,9,9292.32406270548,672,3,Good,158.84416857810606,2795.073732499182,1563.901894450604,0.7474812089954717,1
4785,Trading,4,10280.931498549811,501,1,Good,77.83204987894392,2163.1381437009727,3738.3750741407575,0.7828394391092282,1
4786,Services,29,45147.05051048447,616,0,Good,244.50026438843955,19589.76591054964,22079.697317324426,0.10618738323793525,0
4787,Manufacturing,14,15245.62279822311,750,3,Average,156.3661715396262,5747.834620755146,4511.96646378145,0.2898091040897672,1
4788,Trading,4,17973.520538732475,876,2,Average,287.2788443496685,3342.4963247794863,5690.156766657705,0.1452413409970988,0
4789,Trading,12,52585.94487161319,395,4,Good,820.4271468686345,27007.116924483038,32045.929667021763,0.49912770030065456,1
4790,Manufacturing,24,11234.106611343062,795,3,Good,225.63314450232355,3669.559556435706,5180.369866354005,0.12137295550976877,0
4791,Trading,10,14239.899175515044,661,0,Good,208.84673290176133,2507.9656797081834,4350.5232612365835,0.6008681905440324,0
4792,Trading,4,13887.437074709329,756,4,Good,153.05910567540084,6917.207102144192,8879.156228024354,0.546663833560941,0
4793,Services,18,58153.48507770671,477,2,Poor,1014.905696570979,9695.18857879543,6454.252321488644,0.40351452825614054,1
4794,Manufacturing,13,72840.69682776883,428,1,Good,489.32912588042433,42540.369196288266,82768.3604019926,0.46944139558568854,1
4795,Manufacturing,13,34576.79029519017,789,1,Good,612.5983412029088,11095.861575793622,10317.051497568278,0.8920759832444456,0
4796,Manufacturing,14,35243.30406143396,338,3,Good,361.79041142763026,16356.809795079713,32572.528158751633,0.2341220961379553,0
4797,Manufacturing,18,15549.550311091643,757,4,Poor,104.7028993579325,5068.902507139693,2580.257947581831,0.68483036226622,1
4798,Manufacturing,1,70855.44482083866,649,0,Average,486.70678741637477,13730.462619316993,16829.18208396841,0.6162477539083401,0
